Length,radius,lrratio,TDL,Fratio,intercept,AvgCurv,pade_12,pade_22,pade_31,pade_32,pade_13,pade_23,-22/inter,pade_22/2,pade222-inter,pcterr,pade_22/2_adj,adj22/inter,adj22_pcterr,test,ln(lr(x-12.5))
0.157,0.007,22.42857143,0.005721921,11,5.991570785,5.20647993,-11.20067661,-11.00374742,128.5296371,-11.01801054,-11.61585561,-10.6006562,1.836538,5.501873712,-0.489697073,8.173100017,5.630208236,0.939688178,6.031182172,4.941189119,0.807750563
0.157,0.007,22.42857143,0.005721921,11,5.991570785,5.20647993,-11.20067661,-11.00374742,128.5296371,-11.01801054,-11.61585561,-10.6006562,1.836538,5.501873712,-0.489697073,8.173100017,5.630208236,0.939688178,6.031182172,4.941189119,0.807750563
0.157,0.007,22.42857143,0.005722367,11,5.99065381,5.206885793,-11.20161348,-11.004653,128.5285341,-11.01891962,-11.61686229,-10.60149697,1.836970279,5.502326502,-0.488327309,8.151486032,5.63067103,0.939909267,6.009073335,4.941555025,0.807750563
0.157,0.007,22.42857143,0.00701102,13,7.555559532,6.379454398,-13.95170269,-13.65350422,125.3069468,-13.68059898,-14.59758067,-13.03970429,1.80708049,6.826752109,-0.728807423,9.645975522,6.983999281,0.924352359,7.564764054,5.987167375,0.807750563
0.157,0.007,22.42857143,0.007020739,13,7.534861882,6.388297505,-13.97277557,-13.67373043,125.2823783,-13.70094468,-14.62061973,-13.05816148,1.814728743,6.836865215,-0.697996667,9.263562861,6.994330361,0.928262584,7.173741606,5.994966866,0.807750563
0.157,0.007,22.42857143,0.007020739,13,7.534861882,6.388297505,-13.97277557,-13.67373043,125.2823783,-13.70094468,-14.62061973,-13.05816148,1.814728743,6.836865215,-0.697996667,9.263562861,6.994330361,0.928262584,7.173741606,5.994966866,0.807750563
0.157,0.007,22.42857143,0.008435333,15,9.347119567,7.675462151,-17.09414036,-16.65833635,121.6603544,-16.707265,-18.06689891,-15.75558744,1.782189286,8.329168173,-1.017951394,10.8905357,8.51836064,0.911335367,8.866463312,7.116899743,0.807750563
0.157,0.007,22.42857143,0.008435333,15,9.347119567,7.675462151,-17.09414036,-16.65833635,121.6603544,-16.707265,-18.06689891,-15.75558744,1.782189286,8.329168173,-1.017951394,10.8905357,8.51836064,0.911335367,8.866463312,7.116899743,0.807750563
0.157,0.007,22.42857143,0.008445713,15,9.330355499,7.684906765,-17.11744436,-16.68053666,121.6334303,-16.72965923,-18.09288143,-15.77545909,1.787770751,8.340268328,-0.990087171,10.61146246,8.529693595,0.914187417,8.581258282,7.125035741,0.807750563
0.157,0.008,19.625,0.00267626,5,2.259419629,2.130780234,-4.409367198,-4.372415516,118.7991242,-4.373601752,-4.482522447,-4.297731362,1.935194092,2.186207758,-0.073211871,3.240295423,2.23872936,0.990842662,0.915733782,2.078093754,0.674219171
0.157,0.008,19.625,0.002676337,5,2.259257362,2.130841387,-4.409498063,-4.372544241,118.7989658,-4.373730581,-4.482657663,-4.29785574,1.935390059,2.186272121,-0.072985242,3.230497028,2.23879523,0.990942983,0.905701711,2.078151933,0.674219171
0.157,0.008,19.625,0.002676337,5,2.259257362,2.130841387,-4.409498063,-4.372544241,118.7989658,-4.373730581,-4.482657663,-4.29785574,1.935390059,2.186272121,-0.072985242,3.230497028,2.23879523,0.990942983,0.905701711,2.078151933,0.674219171
0.157,0.008,19.625,0.003849405,7,3.327994061,3.064812942,-6.437759364,-6.360725994,116.3580416,-6.364356304,-6.593984754,-6.204284393,1.91127925,3.180362997,-0.147631064,4.436037484,3.255907571,0.978339357,2.166064256,2.957364931,0.674219171
0.157,0.008,19.625,0.003851973,7,3.323441456,3.066857775,-6.442265513,-6.365128022,116.3526496,-6.368765829,-6.598710341,-6.208473309,1.915221949,3.182564011,-0.140877444,4.238902543,3.258158989,0.980356968,1.964303206,2.959269693,0.674219171
0.157,0.008,19.625,0.003851973,7,3.323441456,3.066857775,-6.442265513,-6.365128022,116.3526496,-6.368765829,-6.598710341,-6.208473309,1.915221949,3.182564011,-0.140877444,4.238902543,3.258158989,0.980356968,1.964303206,2.959269693,0.674219171
0.157,0.008,19.625,0.005093473,9,4.499448119,4.055312889,-8.654529375,-8.518553476,113.720635,-8.527221623,-8.93747908,-8.240970146,1.893244071,4.259276738,-0.240171381,5.337796425,4.359236145,0.968837962,3.116203805,3.869990764,0.674219171
0.157,0.008,19.625,0.005093776,9,4.498947955,4.05555386,-8.655077042,-8.519084712,113.719987,-8.527754468,-8.938062717,-8.241467484,1.89357263,4.259542356,-0.239405599,5.321368498,4.359507703,0.969006031,3.09939687,3.870210382,0.674219171
0.157,0.008,19.625,0.005093776,9,4.498947955,4.05555386,-8.655077042,-8.519084712,113.719987,-8.527754468,-8.938062717,-8.241467484,1.89357263,4.259542356,-0.239405599,5.321368498,4.359507703,0.969006031,3.09939687,3.870210382,0.674219171
0.157,0.008,19.625,0.006416935,11,5.795777729,5.109024605,-11.0889115,-10.87119593,110.8559075,-10.88910493,-11.55462738,-10.42421981,1.875709601,5.435597964,-0.360179764,6.214519968,5.561530312,0.959583092,4.041690826,4.819468596,0.674219171
0.157,0.008,19.625,0.006421743,11,5.785655005,5.112852804,-11.09790132,-10.87985239,110.8453834,-10.89780383,-11.56437724,-10.43218254,1.880487581,5.439926194,-0.345728811,5.975620925,5.565952903,0.962026408,3.797359196,4.822879122,0.674219171
0.157,0.008,19.625,0.006421743,11,5.785655005,5.112852804,-11.09790132,-10.87985239,110.8453834,-10.89780383,-11.56437724,-10.43218254,1.880487581,5.439926194,-0.345728811,5.975620925,5.565952903,0.962026408,3.797359196,4.822879122,0.674219171
0.157,0.008,19.625,0.007837197,13,7.243497062,6.239806446,-13.79100127,-13.46315418,107.7085826,-13.4969691,-14.51357337,-12.78585401,1.858653916,6.731577089,-0.511919973,7.067304208,6.885382078,0.950560485,4.943951527,5.814995993,0.674219171
0.157,0.008,19.625,0.007837281,13,7.241073387,6.239873229,-13.79116365,-13.46330935,107.7083943,-13.49712543,-14.5137529,-12.78599405,1.859297459,6.731654675,-0.509418711,7.03512703,6.885461311,0.950889591,4.911040903,5.815054095,0.674219171
0.157,0.008,19.625,0.007837281,13,7.241073387,6.239873229,-13.79116365,-13.46330935,107.7083943,-13.49712543,-14.5137529,-12.78599405,1.859297459,6.731654675,-0.509418711,7.03512703,6.885461311,0.950889591,4.911040903,5.815054095,0.674219171
0.157,0.008,19.625,0.009369464,15,8.904329254,7.459764268,-16.81328288,-16.33984429,104.2205464,-16.39994687,-17.89128738,-15.35495535,1.835044934,8.169922146,-0.734407108,8.247753276,8.353797875,0.938172617,6.182738336,6.8631919,0.674219171
0.157,0.008,19.625,0.009375796,15,8.890474986,7.46480563,-16.82600743,-16.35190839,104.2059205,-16.41214282,-17.90566191,-15.3656168,1.839261503,8.175954194,-0.714520792,8.036924829,8.359954188,0.940327058,5.967294193,6.867469699,0.674219171
0.157,0.008,19.625,0.009375796,15,8.890474986,7.46480563,-16.82600743,-16.35190839,104.2059205,-16.41214282,-17.90566191,-15.3656168,1.839261503,8.175954194,-0.714520792,8.036924829,8.359954188,0.940327058,5.967294193,6.867469699,0.674219171
0.157,0.009,17.44444444,0.002991607,5,2.231143802,2.117202135,-4.398910522,-4.357783958,104.9338165,-4.359267849,-4.480858595,-4.274555704,1.953161403,2.178891979,-0.052251823,2.341929864,2.231078895,0.999970908,0.002909162,2.058909298,0.556436135
0.157,0.009,17.44444444,0.00299314,5,2.228787263,2.118287138,-4.401250819,-4.360081683,104.9309931,-4.361567911,-4.483286302,-4.276766755,1.956257448,2.180040842,-0.048746421,2.187127595,2.232254501,1.001555661,-0.155566144,2.059935636,0.556436135
0.157,0.009,17.44444444,0.00299314,5,2.228787263,2.118287138,-4.401250819,-4.360081683,104.9309931,-4.361567911,-4.483286302,-4.276766755,1.956257448,2.180040842,-0.048746421,2.187127595,2.232254501,1.001555661,-0.155566144,2.059935636,0.556436135
0.157,0.009,17.44444444,0.004296926,7,3.264218393,3.040995087,-6.424273553,-6.338702708,102.5060225,-6.343239814,-6.599422891,-6.16460017,1.941874576,3.169351354,-0.094867039,2.906271186,3.244308842,0.993900668,0.60993317,2.92263081,0.556436135
0.157,0.009,17.44444444,0.004296926,7,3.264218393,3.040995087,-6.424273553,-6.338702708,102.5060225,-6.343239814,-6.599422891,-6.16460017,1.941874576,3.169351354,-0.094867039,2.906271186,3.244308842,0.993900668,0.60993317,2.92263081,0.556436135
0.157,0.009,17.44444444,0.004297391,7,3.263536614,3.041324037,-6.425006549,-6.33941693,102.5051492,-6.34395556,-6.600195997,-6.165275857,1.942499098,3.169708465,-0.093828149,2.875045076,3.244674061,0.994220211,0.577978885,2.922934816,0.556436135
0.157,0.009,17.44444444,0.005666944,9,4.399284108,4.010576372,-8.621886359,-8.471702955,99.90377802,-8.482465171,-8.938150248,-8.16436727,1.925700352,4.235851477,-0.16343263,3.714982401,4.334708174,0.985321263,1.467873677,3.808052862,0.556436135
0.157,0.009,17.44444444,0.005666944,9,4.399284108,4.010576372,-8.621886359,-8.471702955,99.90377802,-8.482465171,-8.938150248,-8.16436727,1.925700352,4.235851477,-0.16343263,3.714982401,4.334708174,0.985321263,1.467873677,3.808052862,0.556436135
0.157,0.009,17.44444444,0.005667198,9,4.39873225,4.010755779,-8.622299926,-8.472102834,99.90329112,-8.482866562,-8.938594312,-8.164738804,1.926032855,4.236051417,-0.162680832,3.698357236,4.334912536,0.985491339,1.45086606,3.808214759,0.556436135
0.157,0.009,17.44444444,0.007113386,11,5.647606027,5.034243687,-11.02415698,-10.78523958,97.09139974,-10.80730668,-11.54275137,-10.2932401,1.909701124,5.392619789,-0.254986239,4.514943807,5.516708861,0.976822539,2.317746055,4.720532347,0.556436135
0.157,0.009,17.44444444,0.007117858,11,5.640078188,5.037408045,-11.03171602,-10.79249104,97.08259687,-10.81460226,-11.5510269,-10.29984847,1.913535713,5.396245519,-0.243832669,4.323214331,5.52041259,0.97878299,2.121701041,4.723318607,0.556436135
0.157,0.009,17.44444444,0.007117858,11,5.640078188,5.037408045,-11.03171602,-10.79249104,97.08259687,-10.81460226,-11.5510269,-10.29984847,1.913535713,5.396245519,-0.243832669,4.323214331,5.52041259,0.97878299,2.121701041,4.723318607,0.556436135
0.157,0.009,17.44444444,0.008657896,13,7.021881518,6.127314914,-13.68509774,-13.32748076,94.00805685,-13.36886492,-14.4871191,-12.58594665,1.897992829,6.663740382,-0.358141136,5.100358573,6.814772568,0.970505206,2.949479426,5.670818794,0.556436135
0.157,0.009,17.44444444,0.008657896,13,7.021881518,6.127314914,-13.68509774,-13.32748076,94.00805685,-13.36886492,-14.4871191,-12.58594665,1.897992829,6.663740382,-0.358141136,5.100358573,6.814772568,0.970505206,2.949479426,5.670818794,0.556436135
0.157,0.009,17.44444444,0.008664029,13,7.013063107,6.131655294,-13.69586504,-13.33772643,93.9956378,-13.37920514,-14.49916102,-12.59509003,1.901840354,6.668863213,-0.344199895,4.907982279,6.820002384,0.97247127,2.752873034,5.674544378,0.556436135
0.157,0.009,17.44444444,0.010316909,15,8.566414979,7.301421447,-16.6570155,-16.14347235,90.59434578,-16.21659105,-17.85034741,-15.07044978,1.884507392,8.071736174,-0.494678805,5.774630419,8.251708911,0.963262804,3.673719621,6.665325531,0.556436135
0.157,0.009,17.44444444,0.010316909,15,8.566414979,7.301421447,-16.6570155,-16.14347235,90.59434578,-16.21659105,-17.85034741,-15.07044978,1.884507392,8.071736174,-0.494678805,5.774630419,8.251708911,0.963262804,3.673719621,6.665325531,0.556436135
0.157,0.009,17.44444444,0.010322753,15,8.559859234,7.305557658,-16.66769788,-16.15355224,90.58212001,-16.22680657,-17.86258015,-15.07924141,1.887128257,8.076776118,-0.483083116,5.643587153,8.256850808,0.964601237,3.539876265,6.668782751,0.556436135
0.157,0.01,15.7,0.003307239,5,2.208896363,2.106521502,-4.394359794,-4.349030597,93.83888735,-4.350848617,-4.485268839,-4.257179464,1.968870369,2.174515298,-0.034381065,1.556481559,2.226438947,1.007941787,-0.794178679,2.042650905,0.451075619
0.157,0.01,15.7,0.003307369,5,2.208649891,2.106604165,-4.394539504,-4.349206711,93.83867128,-4.351024951,-4.485456003,-4.257348243,1.969169821,2.174603355,-0.034046536,1.541508943,2.226529041,1.008095059,-0.809505869,2.042728657,0.451075619
0.157,0.01,15.7,0.003307369,5,2.208649891,2.106604165,-4.394539504,-4.349206711,93.83867128,-4.351024951,-4.485456003,-4.257348243,1.969169821,2.174603355,-0.034046536,1.541508943,2.226529041,1.008095059,-0.809505869,2.042728657,0.451075619
0.157,0.01,15.7,0.00473833,7,3.223074351,3.018044786,-6.411771596,-6.31785109,91.42986539,-6.323385637,-6.605774841,-6.126407156,1.960194026,3.158925545,-0.064148806,1.990298684,3.233317331,1.003178015,-0.317801527,2.889193453,0.451075619
0.157,0.01,15.7,0.004738592,7,3.222729756,3.018211377,-6.4121469,-6.318215863,91.42942015,-6.323751363,-6.606172946,-6.126750255,1.960516811,3.159107932,-0.063621825,1.974159473,3.233503824,1.00334315,-0.334314953,2.889346224,0.451075619
0.157,0.01,15.7,0.004738592,7,3.222729756,3.018211377,-6.4121469,-6.318215863,91.42942015,-6.323751363,-6.606172946,-6.126750255,1.960516811,3.159107932,-0.063621825,1.974159473,3.233503824,1.00334315,-0.334314953,2.889346224,0.451075619
0.157,0.01,15.7,0.006236323,9,4.327681669,3.972180125,-8.601595412,-8.437286622,88.84847252,-8.450378754,-8.95174272,-8.100220043,1.949608882,4.218643311,-0.109038358,2.519555881,4.316553579,0.997428626,0.257137446,3.752925294,0.451075619
0.157,0.01,15.7,0.006246052,9,4.313304666,3.978377293,-8.61608466,-8.451252142,88.83149519,-8.464408831,-8.967419539,-8.113096943,1.959345049,4.225626071,-0.087678595,2.032747543,4.323689093,1.002407534,-0.240753392,3.758463042,0.451075619
0.157,0.01,15.7,0.006246052,9,4.313304666,3.978377293,-8.61608466,-8.451252142,88.83149519,-8.464408831,-8.967419539,-8.113096943,1.959345049,4.225626071,-0.087678595,2.032747543,4.323689093,1.002407534,-0.240753392,3.758463042,0.451075619
0.157,0.01,15.7,0.007820453,11,5.520215582,4.981180557,-11.00687671,-10.74574781,86.04617744,-10.77261529,-11.5821988,-10.20632124,1.94661742,5.372873906,-0.147341675,2.669129009,5.495655026,0.995550798,0.44492023,4.642717112,0.451075619
0.157,0.01,15.7,0.007820453,11,5.520215582,4.981180557,-11.00687671,-10.74574781,86.04617744,-10.77261529,-11.5821988,-10.20632124,1.94661742,5.372873906,-0.147341675,2.669129009,5.495655026,0.995550798,0.44492023,4.642717112,0.451075619
0.157,0.01,15.7,0.007820935,11,5.519374356,4.981487425,-11.00762252,-10.7464606,86.04531314,-10.77333337,-11.58302321,-10.20696466,1.947043254,5.373230302,-0.146144054,2.647837325,5.496018985,0.995768475,0.423152503,4.642984165,0.451075619
0.157,0.01,15.7,0.009488103,13,6.843366297,6.043377548,-13.64161781,-13.25290213,83.00755609,-13.30298842,-14.52895957,-12.44381976,1.936605693,6.626451065,-0.216915232,3.169715354,6.775414278,0.990070381,0.992961886,5.554616693,0.451075619
0.157,0.01,15.7,0.009488103,13,6.843366297,6.043377548,-13.64161781,-13.25290213,83.00755609,-13.30298842,-14.52895957,-12.44381976,1.936605693,6.626451065,-0.216915232,3.169715354,6.775414278,0.990070381,0.992961886,5.554616693,0.451075619
0.157,0.01,15.7,0.009494039,13,6.835167731,6.047158282,-13.65118797,-13.26197012,82.99656685,-13.31215824,-14.53978893,-12.45182036,1.940255257,6.630985061,-0.204182671,2.987237163,6.780041465,0.991934907,0.80650934,5.55781871,0.451075619
0.157,0.01,15.7,0.011271427,15,8.312164787,7.179252576,-16.57963217,-16.02435042,79.64612541,-16.11237032,-17.89684462,-14.85887505,1.927819146,8.012175208,-0.299989579,3.609042725,8.189136605,0.98519902,1.480097964,6.503198781,0.451075619
0.157,0.01,15.7,0.011286525,15,8.287475559,7.18886945,-16.60505123,-16.04822315,79.6171316,-16.136633,-17.92636448,-14.8794181,1.936442893,8.024111575,-0.263363984,3.177855329,8.201310018,0.989602921,1.039707931,6.511117234,0.451075619
0.157,0.01,15.7,0.011286525,15,8.287475559,7.18886945,-16.60505123,-16.04822315,79.6171316,-16.136633,-17.92636448,-14.8794181,1.936442893,8.024111575,-0.263363984,3.177855329,8.201310018,0.989602921,1.039707931,6.511117234,0.451075619
0.206,0.005,41.2,0.001783998,5,1.938863961,1.73203707,-3.524597331,-3.509466534,194.6067935,-3.509707823,-3.553759196,-3.479045085,1.810063318,1.754733267,-0.184130694,9.496834114,1.828233992,0.94294083,5.70591703,1.709920495,1.415853163
0.206,0.005,41.2,0.001783998,5,1.938863961,1.73203707,-3.524597331,-3.509466534,194.6067935,-3.509707823,-3.553759196,-3.479045085,1.810063318,1.754733267,-0.184130694,9.496834114,1.828233992,0.94294083,5.70591703,1.709920495,1.415853163
0.206,0.005,41.2,0.00178532,5,1.934650289,1.733320131,-3.527253547,-3.512100226,194.6035308,-3.512342058,-3.55645942,-3.481633372,1.815366966,1.756050113,-0.178600176,9.231651703,1.829605286,0.945703364,5.429663639,1.711171056,1.415853163
0.206,0.005,41.2,0.002632121,7,2.969977343,2.555457681,-5.243213047,-5.210138625,192.5033248,-5.210925394,-5.307802027,-5.143470184,1.754268812,2.605069313,-0.36490803,12.28655939,2.713512715,0.913647615,8.635238529,2.507700369,1.415853163
0.206,0.005,41.2,0.002633951,7,2.96855469,2.557233606,-5.246950034,-5.213829328,192.4987671,-5.214617764,-5.311631238,-5.147067221,1.756352795,2.606914664,-0.361640026,12.18236024,2.715433429,0.914732492,8.526750808,2.509410721,1.415853163
0.206,0.005,41.2,0.002633951,7,2.96855469,2.557233606,-5.246950034,-5.213829328,192.4987671,-5.214617764,-5.311631238,-5.147067221,1.756352795,2.606914664,-0.361640026,12.18236024,2.715433429,0.914732492,8.526750808,2.509410721,1.415853163
0.206,0.005,41.2,0.003574479,9,4.190353835,3.470367879,-7.185858147,-7.12457755,190.1430685,-7.126581727,-7.307297855,-7.000697515,1.700232923,3.562288775,-0.62806506,14.98835385,3.709557306,0.885261114,11.47388855,3.383071486,1.415853163
0.206,0.005,41.2,0.003576839,9,4.188259095,3.47265919,-7.19076742,-7.12940516,190.1371263,-7.131413395,-7.312373438,-7.005359141,1.702235941,3.56470258,-0.623556515,14.88820296,3.712068345,0.886303417,11.36965834,3.385249419,1.415853163
0.206,0.005,41.2,0.003576839,9,4.188259095,3.47265919,-7.19076742,-7.12940516,190.1371263,-7.131413395,-7.312373438,-7.005359141,1.702235941,3.56470258,-0.623556515,14.88820296,3.712068345,0.886303417,11.36965834,3.385249419,1.415853163
0.206,0.005,41.2,0.004640375,11,5.663048438,4.505218816,-9.425732535,-9.321908809,187.4430074,-9.326379497,-9.634937908,-9.111331848,1.64609378,4.660954405,-1.002094033,17.695311,4.85213787,0.856806705,14.31932954,4.359553866,1.415853163
0.206,0.005,41.2,0.004640254,11,5.659486475,4.505101342,-9.425475682,-9.321657432,187.4433158,-9.326127761,-9.634669622,-9.111091659,1.64708538,4.660828716,-0.998657759,17.64573099,4.852007197,0.857322872,14.26771283,4.359443825,1.415853163
0.206,0.005,41.2,0.004640254,11,5.659486475,4.505101342,-9.425475682,-9.321657432,187.4433158,-9.326127761,-9.634669622,-9.111091659,1.64708538,4.660828716,-0.998657759,17.64573099,4.852007197,0.857322872,14.26771283,4.359443825,1.415853163
0.206,0.005,41.2,0.005884796,13,7.504886972,5.713394026,-12.09884408,-11.93083008,184.2480907,-11.94015942,-12.44408064,-11.58872019,1.589741474,5.965415038,-1.539471934,20.51292631,6.207868627,0.827176832,17.28231684,5.481804135,1.415853163
0.206,0.005,41.2,0.005884796,13,7.504886972,5.713394026,-12.09884408,-11.93083008,184.2480907,-11.94015942,-12.44408064,-11.58872019,1.589741474,5.965415038,-1.539471934,20.51292631,6.207868627,0.827176832,17.28231684,5.481804135,1.415853163
0.206,0.005,41.2,0.00588582,13,7.504301194,5.714388708,-12.10107091,-11.93299754,184.2454408,-11.94233193,-12.44643504,-11.59076566,1.590154397,5.96649877,-1.537802424,20.49228015,6.208994569,0.82739144,17.26085603,5.482720352,1.415853163
0.206,0.005,41.2,0.007445578,15,10.0627131,7.228716294,-15.54170901,-15.2706399,180.172457,-15.29009356,-16.11263057,-14.71590539,1.517546983,7.635319951,-2.42739315,24.12265087,7.942077755,0.789258093,21.07419067,6.863228803,1.415853163
0.206,0.005,41.2,0.007445855,15,10.04537558,7.228985415,-15.5423295,-15.27123983,180.1717261,-15.29069576,-16.11329688,-14.71646274,1.52022587,7.635619915,-2.409755665,23.98870651,7.94238914,0.790651288,20.93487121,6.863471627,1.415853163
